Edad simple;Sexo;Periodo;Total
102 años;Total;1 de abril de 1983;""
102 años;Total;1 de enero de 1983;""
102 años;Total;1 de octubre de 1982;""
102 años;Total;1 de julio de 1982;""
102 años;Total;1 de abril de 1982;""
102 años;Total;1 de enero de 1982;""
102 años;Total;1 de octubre de 1981;""
102 años;Total;1 de julio de 1981;""
102 años;Total;1 de abril de 1981;""
102 años;Total;1 de enero de 1981;""
102 años;Total;1 de octubre de 1980;""
102 años;Total;1 de julio de 1980;""
102 años;Total;1 de abril de 1980;""
102 años;Total;1 de enero de 1980;""
102 años;Total;1 de octubre de 1979;""
102 años;Total;1 de julio de 1979;""
102 años;Total;1 de abril de 1979;""
102 años;Total;1 de enero de 1979;""
102 años;Total;1 de octubre de 1978;""
102 años;Total;1 de julio de 1978;""
102 años;Total;1 de abril de 1978;""
102 años;Total;1 de enero de 1978;""
102 años;Total;1 de octubre de 1977;""
102 años;Total;1 de julio de 1977;""
102 años;Total;1 de abril de 1977;""
102 años;Total;1 de enero de 1977;""
102 años;Total;1 de octubre de 1976;""
102 años;Total;1 de julio de 1976;""
102 años;Total;1 de abril de 1976;""
102 años;Total;1 de enero de 1976;""
102 años;Total;1 de octubre de 1975;""
102 años;Total;1 de julio de 1975;""
102 años;Total;1 de abril de 1975;""
102 años;Total;1 de enero de 1975;""
102 años;Total;1 de octubre de 1974;""
102 años;Total;1 de julio de 1974;""
102 años;Total;1 de abril de 1974;""
102 años;Total;1 de enero de 1974;""
102 años;Total;1 de octubre de 1973;""
102 años;Total;1 de julio de 1973;""
102 años;Total;1 de abril de 1973;""
102 años;Total;1 de enero de 1973;""
102 años;Total;1 de octubre de 1972;""
102 años;Total;1 de julio de 1972;""
102 años;Total;1 de abril de 1972;""
102 años;Total;1 de enero de 1972;""
102 años;Total;1 de octubre de 1971;""
102 años;Total;1 de julio de 1971;""
102 años;Total;1 de abril de 1971;""
102 años;Total;1 de enero de 1971;""
102 años;Hombres;1 de enero de 2025;422
102 años;Hombres;1 de octubre de 2024;416
102 años;Hombres;1 de julio de 2024;426
102 años;Hombres;1 de abril de 2024;403
102 años;Hombres;1 de enero de 2024;391
102 años;Hombres;1 de octubre de 2023;384
102 años;Hombres;1 de julio de 2023;343
102 años;Hombres;1 de abril de 2023;368
102 años;Hombres;1 de enero de 2023;362
102 años;Hombres;1 de octubre de 2022;373
102 años;Hombres;1 de julio de 2022;380
102 años;Hombres;1 de abril de 2022;335
102 años;Hombres;1 de enero de 2022;307
102 años;Hombres;1 de octubre de 2021;297
102 años;Hombres;1 de julio de 2021;303
102 años;Hombres;1 de abril de 2021;309
102 años;Hombres;1 de enero de 2021;316
102 años;Hombres;1 de octubre de 2020;""
102 años;Hombres;1 de julio de 2020;293
102 años;Hombres;1 de abril de 2020;""
102 años;Hombres;1 de enero de 2020;279
102 años;Hombres;1 de octubre de 2019;""
102 años;Hombres;1 de julio de 2019;288
102 años;Hombres;1 de abril de 2019;""
102 años;Hombres;1 de enero de 2019;249
102 años;Hombres;1 de octubre de 2018;""
102 años;Hombres;1 de julio de 2018;262
102 años;Hombres;1 de abril de 2018;""
102 años;Hombres;1 de enero de 2018;265
102 años;Hombres;1 de octubre de 2017;""
102 años;Hombres;1 de julio de 2017;271
102 años;Hombres;1 de abril de 2017;""
102 años;Hombres;1 de enero de 2017;270
102 años;Hombres;1 de octubre de 2016;""
102 años;Hombres;1 de julio de 2016;269
102 años;Hombres;1 de abril de 2016;""
102 años;Hombres;1 de enero de 2016;239
102 años;Hombres;1 de octubre de 2015;""
102 años;Hombres;1 de julio de 2015;254
102 años;Hombres;1 de abril de 2015;""
102 años;Hombres;1 de enero de 2015;248
102 años;Hombres;1 de octubre de 2014;""
102 años;Hombres;1 de julio de 2014;248
102 años;Hombres;1 de abril de 2014;""
102 años;Hombres;1 de enero de 2014;243
102 años;Hombres;1 de octubre de 2013;""
102 años;Hombres;1 de julio de 2013;264
102 años;Hombres;1 de abril de 2013;""
102 años;Hombres;1 de enero de 2013;285
102 años;Hombres;1 de octubre de 2012;""
102 años;Hombres;1 de julio de 2012;311
102 años;Hombres;1 de abril de 2012;""
102 años;Hombres;1 de enero de 2012;..
102 años;Hombres;1 de octubre de 2011;""
102 años;Hombres;1 de julio de 2011;..
102 años;Hombres;1 de abril de 2011;""
102 años;Hombres;1 de enero de 2011;..
102 años;Hombres;1 de octubre de 2010;""
102 años;Hombres;1 de julio de 2010;..
102 años;Hombres;1 de abril de 2010;""
102 años;Hombres;1 de enero de 2010;..
102 años;Hombres;1 de octubre de 2009;""
102 años;Hombres;1 de julio de 2009;..
102 años;Hombres;1 de abril de 2009;""
102 años;Hombres;1 de enero de 2009;..
102 años;Hombres;1 de octubre de 2008;""
102 años;Hombres;1 de julio de 2008;..
102 años;Hombres;1 de abril de 2008;""
102 años;Hombres;1 de enero de 2008;..
102 años;Hombres;1 de octubre de 2007;""
102 años;Hombres;1 de julio de 2007;..
102 años;Hombres;1 de abril de 2007;""
102 años;Hombres;1 de enero de 2007;..
102 años;Hombres;1 de octubre de 2006;""
102 años;Hombres;1 de julio de 2006;..
102 años;Hombres;1 de abril de 2006;""
102 años;Hombres;1 de enero de 2006;..
102 años;Hombres;1 de octubre de 2005;""
102 años;Hombres;1 de julio de 2005;..
102 años;Hombres;1 de abril de 2005;""
102 años;Hombres;1 de enero de 2005;..
102 años;Hombres;1 de octubre de 2004;""
102 años;Hombres;1 de julio de 2004;..
102 años;Hombres;1 de abril de 2004;""
102 años;Hombres;1 de enero de 2004;..
102 años;Hombres;1 de octubre de 2003;""
102 años;Hombres;1 de julio de 2003;..
102 años;Hombres;1 de abril de 2003;""
102 años;Hombres;1 de enero de 2003;..
102 años;Hombres;1 de octubre de 2002;""
102 años;Hombres;1 de julio de 2002;..
102 años;Hombres;1 de abril de 2002;""
102 años;Hombres;1 de enero de 2002;..
102 años;Hombres;1 de octubre de 2001;""
102 años;Hombres;1 de julio de 2001;""
102 años;Hombres;1 de abril de 2001;""
102 años;Hombres;1 de enero de 2001;""
102 años;Hombres;1 de octubre de 2000;""
102 años;Hombres;1 de julio de 2000;""
102 años;Hombres;1 de abril de 2000;""
102 años;Hombres;1 de enero de 2000;""
102 años;Hombres;1 de octubre de 1999;""
102 años;Hombres;1 de julio de 1999;""
102 años;Hombres;1 de abril de 1999;""
102 años;Hombres;1 de enero de 1999;""
102 años;Hombres;1 de octubre de 1998;""
102 años;Hombres;1 de julio de 1998;""
102 años;Hombres;1 de abril de 1998;""
102 años;Hombres;1 de enero de 1998;""
102 años;Hombres;1 de octubre de 1997;""
102 años;Hombres;1 de julio de 1997;""
102 años;Hombres;1 de abril de 1997;""
102 años;Hombres;1 de enero de 1997;""
102 años;Hombres;1 de octubre de 1996;""
102 años;Hombres;1 de julio de 1996;""
102 años;Hombres;1 de abril de 1996;""
102 años;Hombres;1 de enero de 1996;""
102 años;Hombres;1 de octubre de 1995;""
102 años;Hombres;1 de julio de 1995;""
102 años;Hombres;1 de abril de 1995;""
102 años;Hombres;1 de enero de 1995;""
102 años;Hombres;1 de octubre de 1994;""
102 años;Hombres;1 de julio de 1994;""
102 años;Hombres;1 de abril de 1994;""
102 años;Hombres;1 de enero de 1994;""
102 años;Hombres;1 de octubre de 1993;""
102 años;Hombres;1 de julio de 1993;""
102 años;Hombres;1 de abril de 1993;""
102 años;Hombres;1 de enero de 1993;""
102 años;Hombres;1 de octubre de 1992;""
102 años;Hombres;1 de julio de 1992;""
102 años;Hombres;1 de abril de 1992;""
102 años;Hombres;1 de enero de 1992;""
102 años;Hombres;1 de octubre de 1991;""
102 años;Hombres;1 de julio de 1991;""
102 años;Hombres;1 de abril de 1991;""
102 años;Hombres;1 de enero de 1991;""
102 años;Hombres;1 de octubre de 1990;""
102 años;Hombres;1 de julio de 1990;""
102 años;Hombres;1 de abril de 1990;""
102 años;Hombres;1 de enero de 1990;""
102 años;Hombres;1 de octubre de 1989;""
102 años;Hombres;1 de julio de 1989;""
102 años;Hombres;1 de abril de 1989;""
102 años;Hombres;1 de enero de 1989;""
102 años;Hombres;1 de octubre de 1988;""
102 años;Hombres;1 de julio de 1988;""
102 años;Hombres;1 de abril de 1988;""
102 años;Hombres;1 de enero de 1988;""
102 años;Hombres;1 de octubre de 1987;""
102 años;Hombres;1 de julio de 1987;""
102 años;Hombres;1 de abril de 1987;""
102 años;Hombres;1 de enero de 1987;""
102 años;Hombres;1 de octubre de 1986;""
102 años;Hombres;1 de julio de 1986;""
102 años;Hombres;1 de abril de 1986;""
102 años;Hombres;1 de enero de 1986;""
102 años;Hombres;1 de octubre de 1985;""
102 años;Hombres;1 de julio de 1985;""
102 años;Hombres;1 de abril de 1985;""
102 años;Hombres;1 de enero de 1985;""
102 años;Hombres;1 de octubre de 1984;""
102 años;Hombres;1 de julio de 1984;""
102 años;Hombres;1 de abril de 1984;""
102 años;Hombres;1 de enero de 1984;""
102 años;Hombres;1 de octubre de 1983;""
102 años;Hombres;1 de julio de 1983;""
102 años;Hombres;1 de abril de 1983;""
102 años;Hombres;1 de enero de 1983;""
102 años;Hombres;1 de octubre de 1982;""
102 años;Hombres;1 de julio de 1982;""
102 años;Hombres;1 de abril de 1982;""
102 años;Hombres;1 de enero de 1982;""
102 años;Hombres;1 de octubre de 1981;""
102 años;Hombres;1 de julio de 1981;""
102 años;Hombres;1 de abril de 1981;""
102 años;Hombres;1 de enero de 1981;""
102 años;Hombres;1 de octubre de 1980;""
102 años;Hombres;1 de julio de 1980;""
102 años;Hombres;1 de abril de 1980;""
102 años;Hombres;1 de enero de 1980;""
102 años;Hombres;1 de octubre de 1979;""
102 años;Hombres;1 de julio de 1979;""
102 años;Hombres;1 de abril de 1979;""
102 años;Hombres;1 de enero de 1979;""
102 años;Hombres;1 de octubre de 1978;""
102 años;Hombres;1 de julio de 1978;""
102 años;Hombres;1 de abril de 1978;""
102 años;Hombres;1 de enero de 1978;""
102 años;Hombres;1 de octubre de 1977;""
102 años;Hombres;1 de julio de 1977;""
102 años;Hombres;1 de abril de 1977;""
102 años;Hombres;1 de enero de 1977;""
102 años;Hombres;1 de octubre de 1976;""
102 años;Hombres;1 de julio de 1976;""
102 años;Hombres;1 de abril de 1976;""
102 años;Hombres;1 de enero de 1976;""
102 años;Hombres;1 de octubre de 1975;""
102 años;Hombres;1 de julio de 1975;""
102 años;Hombres;1 de abril de 1975;""
102 años;Hombres;1 de enero de 1975;""
102 años;Hombres;1 de octubre de 1974;""
102 años;Hombres;1 de julio de 1974;""
102 años;Hombres;1 de abril de 1974;""
102 años;Hombres;1 de enero de 1974;""
102 años;Hombres;1 de octubre de 1973;""
102 años;Hombres;1 de julio de 1973;""
102 años;Hombres;1 de abril de 1973;""
102 años;Hombres;1 de enero de 1973;""
102 años;Hombres;1 de octubre de 1972;""
102 años;Hombres;1 de julio de 1972;""
102 años;Hombres;1 de abril de 1972;""
102 años;Hombres;1 de enero de 1972;""
102 años;Hombres;1 de octubre de 1971;""
102 años;Hombres;1 de julio de 1971;""
102 años;Hombres;1 de abril de 1971;""
102 años;Hombres;1 de enero de 1971;""
102 años;Mujeres;1 de enero de 2025;2.246
102 años;Mujeres;1 de octubre de 2024;2.116
102 años;Mujeres;1 de julio de 2024;2.053
102 años;Mujeres;1 de abril de 2024;2.039
102 años;Mujeres;1 de enero de 2024;1.922
102 años;Mujeres;1 de octubre de 2023;1.852
102 años;Mujeres;1 de julio de 2023;1.861
102 años;Mujeres;1 de abril de 2023;1.802
102 años;Mujeres;1 de enero de 2023;1.821
102 años;Mujeres;1 de octubre de 2022;1.819
102 años;Mujeres;1 de julio de 2022;1.836
102 años;Mujeres;1 de abril de 2022;1.730
102 años;Mujeres;1 de enero de 2022;1.604
102 años;Mujeres;1 de octubre de 2021;1.556
102 años;Mujeres;1 de julio de 2021;1.535
102 años;Mujeres;1 de abril de 2021;1.542
102 años;Mujeres;1 de enero de 2021;1.573
102 años;Mujeres;1 de octubre de 2020;""
102 años;Mujeres;1 de julio de 2020;1.551
102 años;Mujeres;1 de abril de 2020;""
102 años;Mujeres;1 de enero de 2020;1.497
102 años;Mujeres;1 de octubre de 2019;""
102 años;Mujeres;1 de julio de 2019;1.501
102 años;Mujeres;1 de abril de 2019;""
102 años;Mujeres;1 de enero de 2019;1.415
102 años;Mujeres;1 de octubre de 2018;""
102 años;Mujeres;1 de julio de 2018;1.417
102 años;Mujeres;1 de abril de 2018;""
102 años;Mujeres;1 de enero de 2018;1.436
102 años;Mujeres;1 de octubre de 2017;""
102 años;Mujeres;1 de julio de 2017;1.497
102 años;Mujeres;1 de abril de 2017;""
102 años;Mujeres;1 de enero de 2017;1.509
102 años;Mujeres;1 de octubre de 2016;""
102 años;Mujeres;1 de julio de 2016;1.496
102 años;Mujeres;1 de abril de 2016;""
102 años;Mujeres;1 de enero de 2016;1.349
102 años;Mujeres;1 de octubre de 2015;""
102 años;Mujeres;1 de julio de 2015;1.307
102 años;Mujeres;1 de abril de 2015;""
102 años;Mujeres;1 de enero de 2015;1.268
102 años;Mujeres;1 de octubre de 2014;""
102 años;Mujeres;1 de julio de 2014;1.258
102 años;Mujeres;1 de abril de 2014;""
102 años;Mujeres;1 de enero de 2014;1.201
102 años;Mujeres;1 de octubre de 2013;""
102 años;Mujeres;1 de julio de 2013;1.243
102 años;Mujeres;1 de abril de 2013;""
102 años;Mujeres;1 de enero de 2013;1.317
102 años;Mujeres;1 de octubre de 2012;""
102 años;Mujeres;1 de julio de 2012;1.334
102 años;Mujeres;1 de abril de 2012;""
102 años;Mujeres;1 de enero de 2012;..
102 años;Mujeres;1 de octubre de 2011;""
102 años;Mujeres;1 de julio de 2011;..
102 años;Mujeres;1 de abril de 2011;""
102 años;Mujeres;1 de enero de 2011;..
102 años;Mujeres;1 de octubre de 2010;""
102 años;Mujeres;1 de julio de 2010;..
102 años;Mujeres;1 de abril de 2010;""
102 años;Mujeres;1 de enero de 2010;..
102 años;Mujeres;1 de octubre de 2009;""
102 años;Mujeres;1 de julio de 2009;..
102 años;Mujeres;1 de abril de 2009;""
102 años;Mujeres;1 de enero de 2009;..
102 años;Mujeres;1 de octubre de 2008;""
102 años;Mujeres;1 de julio de 2008;..
102 años;Mujeres;1 de abril de 2008;""
102 años;Mujeres;1 de enero de 2008;..
102 años;Mujeres;1 de octubre de 2007;""
102 años;Mujeres;1 de julio de 2007;..
102 años;Mujeres;1 de abril de 2007;""
102 años;Mujeres;1 de enero de 2007;..
102 años;Mujeres;1 de octubre de 2006;""
102 años;Mujeres;1 de julio de 2006;..
102 años;Mujeres;1 de abril de 2006;""
102 años;Mujeres;1 de enero de 2006;..
102 años;Mujeres;1 de octubre de 2005;""
102 años;Mujeres;1 de julio de 2005;..
102 años;Mujeres;1 de abril de 2005;""
102 años;Mujeres;1 de enero de 2005;..
102 años;Mujeres;1 de octubre de 2004;""
102 años;Mujeres;1 de julio de 2004;..
102 años;Mujeres;1 de abril de 2004;""
102 años;Mujeres;1 de enero de 2004;..
102 años;Mujeres;1 de octubre de 2003;""
102 años;Mujeres;1 de julio de 2003;..
102 años;Mujeres;1 de abril de 2003;""
102 años;Mujeres;1 de enero de 2003;..
102 años;Mujeres;1 de octubre de 2002;""
102 años;Mujeres;1 de julio de 2002;..
102 años;Mujeres;1 de abril de 2002;""
102 años;Mujeres;1 de enero de 2002;..
102 años;Mujeres;1 de octubre de 2001;""
102 años;Mujeres;1 de julio de 2001;""
102 años;Mujeres;1 de abril de 2001;""
102 años;Mujeres;1 de enero de 2001;""
102 años;Mujeres;1 de octubre de 2000;""
102 años;Mujeres;1 de julio de 2000;""
102 años;Mujeres;1 de abril de 2000;""
102 años;Mujeres;1 de enero de 2000;""
102 años;Mujeres;1 de octubre de 1999;""
102 años;Mujeres;1 de julio de 1999;""
102 años;Mujeres;1 de abril de 1999;""
102 años;Mujeres;1 de enero de 1999;""
102 años;Mujeres;1 de octubre de 1998;""
102 años;Mujeres;1 de julio de 1998;""
102 años;Mujeres;1 de abril de 1998;""
102 años;Mujeres;1 de enero de 1998;""
102 años;Mujeres;1 de octubre de 1997;""
102 años;Mujeres;1 de julio de 1997;""
102 años;Mujeres;1 de abril de 1997;""
102 años;Mujeres;1 de enero de 1997;""
102 años;Mujeres;1 de octubre de 1996;""
102 años;Mujeres;1 de julio de 1996;""
102 años;Mujeres;1 de abril de 1996;""
102 años;Mujeres;1 de enero de 1996;""
102 años;Mujeres;1 de octubre de 1995;""
102 años;Mujeres;1 de julio de 1995;""
102 años;Mujeres;1 de abril de 1995;""
102 años;Mujeres;1 de enero de 1995;""
102 años;Mujeres;1 de octubre de 1994;""
102 años;Mujeres;1 de julio de 1994;""
102 años;Mujeres;1 de abril de 1994;""
102 años;Mujeres;1 de enero de 1994;""
102 años;Mujeres;1 de octubre de 1993;""
102 años;Mujeres;1 de julio de 1993;""
102 años;Mujeres;1 de abril de 1993;""
102 años;Mujeres;1 de enero de 1993;""
102 años;Mujeres;1 de octubre de 1992;""
102 años;Mujeres;1 de julio de 1992;""
102 años;Mujeres;1 de abril de 1992;""
102 años;Mujeres;1 de enero de 1992;""
102 años;Mujeres;1 de octubre de 1991;""
102 años;Mujeres;1 de julio de 1991;""
102 años;Mujeres;1 de abril de 1991;""
102 años;Mujeres;1 de enero de 1991;""
102 años;Mujeres;1 de octubre de 1990;""
102 años;Mujeres;1 de julio de 1990;""
102 años;Mujeres;1 de abril de 1990;""
102 años;Mujeres;1 de enero de 1990;""
102 años;Mujeres;1 de octubre de 1989;""
102 años;Mujeres;1 de julio de 1989;""
102 años;Mujeres;1 de abril de 1989;""
102 años;Mujeres;1 de enero de 1989;""
102 años;Mujeres;1 de octubre de 1988;""
102 años;Mujeres;1 de julio de 1988;""
102 años;Mujeres;1 de abril de 1988;""
102 años;Mujeres;1 de enero de 1988;""
102 años;Mujeres;1 de octubre de 1987;""
102 años;Mujeres;1 de julio de 1987;""
102 años;Mujeres;1 de abril de 1987;""
102 años;Mujeres;1 de enero de 1987;""
102 años;Mujeres;1 de octubre de 1986;""
102 años;Mujeres;1 de julio de 1986;""
102 años;Mujeres;1 de abril de 1986;""
102 años;Mujeres;1 de enero de 1986;""
102 años;Mujeres;1 de octubre de 1985;""
102 años;Mujeres;1 de julio de 1985;""
102 años;Mujeres;1 de abril de 1985;""
102 años;Mujeres;1 de enero de 1985;""
102 años;Mujeres;1 de octubre de 1984;""
102 años;Mujeres;1 de julio de 1984;""
102 años;Mujeres;1 de abril de 1984;""
102 años;Mujeres;1 de enero de 1984;""
102 años;Mujeres;1 de octubre de 1983;""
102 años;Mujeres;1 de julio de 1983;""
102 años;Mujeres;1 de abril de 1983;""
102 años;Mujeres;1 de enero de 1983;""
102 años;Mujeres;1 de octubre de 1982;""
102 años;Mujeres;1 de julio de 1982;""
102 años;Mujeres;1 de abril de 1982;""
102 años;Mujeres;1 de enero de 1982;""
102 años;Mujeres;1 de octubre de 1981;""
102 años;Mujeres;1 de julio de 1981;""
102 años;Mujeres;1 de abril de 1981;""
102 años;Mujeres;1 de enero de 1981;""
102 años;Mujeres;1 de octubre de 1980;""
102 años;Mujeres;1 de julio de 1980;""
102 años;Mujeres;1 de abril de 1980;""
102 años;Mujeres;1 de enero de 1980;""
102 años;Mujeres;1 de octubre de 1979;""
102 años;Mujeres;1 de julio de 1979;""
102 años;Mujeres;1 de abril de 1979;""
